global_wiring_id,component,component_label,local_grid_id,row,col,u,v,source_quad_id,source_region,cell_size,center_x,center_y,center_z,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
30,palm,??,30,1,12,0.7058823529411765,0.05263157894736842,3622,palm,0.18906326554038308,2.3632908192547886,0.2835948983105746,0.0,2.268759186484597,0.18906326554038308,0.0,2.45782245202498,0.18906326554038308,0.0,2.45782245202498,0.37812653108076616,0.0,2.268759186484597,0.37812653108076616,0.0
31,palm,??,31,1,13,0.7647058823529411,0.05263157894736842,3623,palm,0.18906326554038308,2.552354084795171,0.2835948983105746,0.0,2.45782245202498,0.18906326554038308,0.0,2.646885717565363,0.18906326554038308,0.0,2.646885717565363,0.37812653108076616,0.0,2.45782245202498,0.37812653108076616,0.0
32,palm,??,32,1,14,0.8235294117647058,0.05263157894736842,3623,palm,0.18906326554038308,2.7414173503355546,0.2835948983105746,0.0,2.6468857175653633,0.18906326554038308,0.0,2.8359489831057463,0.18906326554038308,0.0,2.8359489831057463,0.37812653108076616,0.0,2.6468857175653633,0.37812653108076616,0.0
33,palm,??,33,1,15,0.8823529411764706,0.05263157894736842,6501,palm,0.18906326554038308,2.930480615875938,0.2835948983105746,0.0,2.8359489831057463,0.18906326554038308,0.0,3.0250122486461293,0.18906326554038308,0.0,3.0250122486461293,0.37812653108076616,0.0,2.8359489831057463,0.37812653108076616,0.0
34,palm,??,34,1,16,0.9411764705882353,0.05263157894736842,3467,palm,0.18906326554038308,3.119543881416321,0.2835948983105746,0.0,3.0250122486461293,0.18906326554038308,0.0,3.2140755141865123,0.18906326554038308,0.0,3.2140755141865123,0.37812653108076616,0.0,3.0250122486461293,0.37812653108076616,0.0
35,palm,??,35,1,17,1.0,0.05263157894736842,3470,palm,0.18906326554038308,3.308607146956704,0.2835948983105746,0.0,3.2140755141865123,0.18906326554038308,0.0,3.4031387797268953,0.18906326554038308,0.0,3.4031387797268953,0.37812653108076616,0.0,3.2140755141865123,0.37812653108076616,0.0
36,palm,??,36,2,0,0.0,0.10526315789473684,3872,palm,0.18906326554038308,0.09453163277019154,0.47265816385095766,0.0,0.0,0.37812653108076616,0.0,0.18906326554038308,0.37812653108076616,0.0,0.18906326554038308,0.5671897966211492,0.0,0.0,0.5671897966211492,0.0
37,palm,??,37,2,1,0.058823529411764705,0.10526315789473684,3874,palm,0.18906326554038308,0.2835948983105746,0.47265816385095766,0.0,0.18906326554038308,0.37812653108076616,0.0,0.37812653108076616,0.37812653108076616,0.0,0.37812653108076616,0.5671897966211492,0.0,0.18906326554038308,0.5671897966211492,0.0
38,palm,??,38,2,2,0.11764705882352941,0.10526315789473684,3876,palm,0.18906326554038308,0.4726581638509577,0.47265816385095766,0.0,0.37812653108076616,0.37812653108076616,0.0,0.5671897966211492,0.37812653108076616,0.0,0.5671897966211492,0.5671897966211492,0.0,0.37812653108076616,0.5671897966211492,0.0
39,palm,??,39,2,3,0.17647058823529413,0.10526315789473684,3878,palm,0.18906326554038308,0.6617214293913407,0.47265816385095766,0.0,0.5671897966211492,0.37812653108076616,0.0,0.7562530621615323,0.37812653108076616,0.0,0.7562530621615323,0.5671897966211492,0.0,0.5671897966211492,0.5671897966211492,0.0
